cluster_uuid,center_lat,center_lon,singular,plural,combined_dict,is_dump,combined_string
00075db9-825f-4fc1-8114-c6613070be4b,52.6816091388889,-3.1150589180555555,7,0,"{'smoking.butts': 4, 'food.paperFoodPackaging': 1, 'other.plastic': 1, 'food.crisp_small': 1}",True,"smoking.butts 4, food.paperFoodPackaging 1, other.plastic 1, food.crisp_small 1"
0007a1bb-0f19-4118-a051-e4f8071db812,51.41177832999999,-3.490925,0,1,"{'food.sweetWrappers': 1, 'brands.cadburys': 1}",True,"food.sweetWrappers 1, brands.cadburys 1"
000be939-1425-47e7-9524-dd10db82b76f,52.16048812866211,-3.4173974990844727,1,2,"{'food.sweetWrappers': 2, 'other.plastic': 1, 'brands.cadburys': 1}",True,"food.sweetWrappers 2, other.plastic 1, brands.cadburys 1"
000ef249-70d8-4a66-8e50-ab6e0f1ebd27,50.73355099206356,-1.7266773809523754,13,1,"{'other.plastic': 8, 'food.foodOther': 2, 'sanitary.sanitaryOther': 2, 'other.paper': 1, 'food.sweetWrappers': 1}",True,"other.plastic 8, food.foodOther 2, sanitary.sanitaryOther 2, other.paper 1, food.sweetWrappers 1"
00121716-3590-4f30-92b0-a216d40a33ff,52.658935546875,-3.142625868320465,25,0,"{'food.foodOther': 1, 'smoking.butts': 17, 'smoking.smokingOther': 2, 'smoking.filters': 3, 'food.plasticFoodPackaging': 2}",True,"food.foodOther 1, smoking.butts 17, smoking.smokingOther 2, smoking.filters 3, food.plasticFoodPackaging 2"
00151adc-26d4-4b2d-8a29-021e6b9f56e4,52.493452777777996,4.759813888888901,1,0,{'sanitary.facemask': 1},False,sanitary.facemask 1
001a7da2-24e7-431f-b9d3-a0e2829d5e8f,54.97555500000001,-1.6279716700000002,0,3,{'other.other': 3},True,other.other 3
001d27a0-8bc8-410c-b8aa-18c1b86171d0,51.20000076293945,4.433333396911621,3,0,"{'smoking.butts': 2, 'food.plasticFoodPackaging': 1}",False,"smoking.butts 2, food.plasticFoodPackaging 1"
002588d8-936e-4c68-8df0-1b9d1e7dc6aa,48.3398184,16.328381699999998,2,0,"{'softdrinks.energy_can': 1, 'smoking.butts': 1}",False,"softdrinks.energy_can 1, smoking.butts 1"
002e01c3-c492-47da-a69a-58ae0747da7f,52.50129861111111,4.7472513888888885,2,0,{'alcohol.beerCan': 2},False,alcohol.beerCan 2
003df60d-f27c-4021-83aa-4cb4211748f6,52.6833576,-2.8554729997222217,0,1,"{'coffee.coffeeLids': 1, 'brands.costa': 1}",True,"coffee.coffeeLids 1, brands.costa 1"
0046ed4a-d1ce-49ab-8faa-05be7b5d429e,-30.268512722222226,153.13726805555555,1,0,{'softdrinks.bottleLid': 1},False,softdrinks.bottleLid 1
006967fb-9e94-4c93-93f6-4976c4c50402,52.56270217895508,-3.0753836631774902,1,0,{'sanitary.sanitaryOther': 1},False,sanitary.sanitaryOther 1
0069f5ab-7d8e-40a2-8469-faeecf26c3a3,49.13028636523524,-125.90175286671364,1,0,{'alcohol.beerCan': 1},False,alcohol.beerCan 1
006a5ad4-1f4a-4a93-94f1-9d948cf7afb5,52.73717880249024,-2.7187423706054688,1,0,{'other.paper': 1},False,other.paper 1
0070c479-a33b-464a-b244-73a981a00cd3,50.73793055555557,-1.6928027777777777,2,0,{'other.plastic': 2},False,other.plastic 2
00719295-5b8a-4eb8-83b1-7957d87744c7,52.58372688293457,-3.0100024938583374,2,0,"{'softdrinks.energy_can': 1, 'brands.redbull': 1, 'food.crisp_small': 1}",False,"softdrinks.energy_can 1, brands.redbull 1, food.crisp_small 1"
007608d3-071b-4330-a3e0-fd272444c3c5,-30.11080813641975,153.19392982466047,11,0,"{'other.plastic': 9, 'other.paper': 1, 'alcohol.brokenGlass': 1}",True,"other.plastic 9, other.paper 1, alcohol.brokenGlass 1"
007ba882-f5bf-4224-aae2-24249cf1ac3d,52.41781666666667,4.826441666666667,1,0,{'softdrinks.tinCan': 1},False,softdrinks.tinCan 1
0080594c-74e9-4b2a-898d-c6638f40d1cc,52.472020370370366,4.691569444444443,3,0,"{'softdrinks.energy_can': 2, 'brands.redbull': 2, 'softdrinks.waterBottle': 1}",False,"softdrinks.energy_can 2, brands.redbull 2, softdrinks.waterBottle 1"
00836db1-ce05-416a-b272-10f3b8668c44,53.27401333,-6.20375333,1,0,{'alcohol.brokenGlass': 1},False,alcohol.brokenGlass 1
008e0662-57da-43ab-8d93-960a7467b1db,52.56254196166992,-3.2084729671478267,1,0,{'food.paperFoodPackaging': 1},False,food.paperFoodPackaging 1
009bd06d-8342-4c85-90cf-e72c8182ebc9,50.86349166666667,-1.9026722222222223,1,0,{'softdrinks.bottleLid': 1},False,softdrinks.bottleLid 1
00a2d1b3-d2d6-4b27-8a83-d9a427514b56,52.42493055555556,4.827261111111112,1,0,{'softdrinks.energy_can': 1},False,softdrinks.energy_can 1
00a3ae6a-a22b-4d0a-a3fe-7b749bd253d8,10.922976444444444,106.96723341666667,3,1,"{'softdrinks.plastic_cups': 1, 'smoking.cigaretteBox': 1, 'sanitary.facemask': 1, 'softdrinks.energy_can': 1, 'brands.redbull': 1}",True,"softdrinks.plastic_cups 1, smoking.cigaretteBox 1, sanitary.facemask 1, softdrinks.energy_can 1, brands.redbull 1"
00ac1ca8-f8b4-4bc7-a2c3-ded7abfe3509,52.60393775,-3.0653747277777783,2,2,"{'food.sweetWrappers': 1, 'food.crisp_small': 1, 'food.styrofoam_plate': 1, 'softdrinks.tinCan': 1, 'brands.coke': 1}",True,"food.sweetWrappers 1, food.crisp_small 1, food.styrofoam_plate 1, softdrinks.tinCan 1, brands.coke 1"
00b31a9f-aa33-4ec0-88a6-f40e8bbf70de,52.63122940063477,-3.1578407287597656,2,0,"{'softdrinks.energy_can': 1, 'alcohol.beerCan': 1}",False,"softdrinks.energy_can 1, alcohol.beerCan 1"
00b618bb-465c-4f3e-a75c-f4007e2db4a4,51.99318313598633,-3.3099133968353267,6,1,"{'softdrinks.juice_bottles': 1, 'smoking.cigaretteBox': 1, 'other.paper': 1, 'sanitary.sanitaryOther': 4}",True,"softdrinks.juice_bottles 1, smoking.cigaretteBox 1, other.paper 1, sanitary.sanitaryOther 4"
00b95e65-0c14-4980-850f-aa39e36081c7,52.146414438883454,-3.3693793614705405,7,0,"{'smoking.butts': 1, 'food.plasticFoodPackaging': 1, 'other.plastic': 1, 'food.paperFoodPackaging': 1, 'food.crisp_small': 1, 'softdrinks.tinCan': 1, 'brands.coke': 1, 'sanitary.wetwipes': 1}",True,"smoking.butts 1, food.plasticFoodPackaging 1, other.plastic 1, food.paperFoodPackaging 1, food.crisp_small 1, softdrinks.tinCan 1, brands.coke 1, sanitary.wetwipes 1"
00be3d4d-f028-46e8-b9f3-e3b71701afd5,52.4815,4.677502777777779,1,0,{'softdrinks.waterBottle': 1},False,softdrinks.waterBottle 1
00c157f8-4715-4375-bac1-3a0d1ccb47be,51.86850833428571,-8.499684524285716,12,0,"{'softdrinks.energy_can': 2, 'alcohol.beerCan': 4, 'smoking.butts': 3, 'softdrinks.straws': 1, 'alcohol.bottleTops': 1, 'food.foodOther': 1}",True,"softdrinks.energy_can 2, alcohol.beerCan 4, smoking.butts 3, softdrinks.straws 1, alcohol.bottleTops 1, food.foodOther 1"
00cc24db-5049-443c-842a-5d7a5e6e87b3,52.24582290649414,-3.375786304473877,2,1,"{'food.sweetWrappers': 1, 'food.crisp_small': 1, 'softdrinks.tinCan': 1}",True,"food.sweetWrappers 1, food.crisp_small 1, softdrinks.tinCan 1"
00d13299-ee28-4607-b2e2-f080989cc550,-30.11994583333333,153.19313888888888,4,0,{'other.plastic': 4},False,other.plastic 4
00e2fce5-f022-478f-a6bf-e85f87e162c7,52.52873333333334,4.7306437500000005,4,0,"{'other.plastic': 3, 'softdrinks.waterBottle': 1}",False,"other.plastic 3, softdrinks.waterBottle 1"
00f256ff-8be1-4715-a432-0dbab17a63fe,-33.88504444444445,151.19894444444444,1,0,{'other.paper': 1},False,other.paper 1
010fc791-4681-4648-a593-7f108a3316e9,52.50541180555556,4.6933951388888895,4,0,{'smoking.butts': 4},False,smoking.butts 4
01190326-f40e-4fa0-85ff-fab34809dfe8,52.47875185185186,4.679182407407407,3,0,"{'softdrinks.energy_can': 1, 'smoking.cigaretteBox': 1, 'softdrinks.waterBottle': 1}",False,"softdrinks.energy_can 1, smoking.cigaretteBox 1, softdrinks.waterBottle 1"
01199af7-7907-4df6-a4c7-f379e5d934ce,18.352947222222227,-65.9002,1,1,"{'softdrinks.plastic_cups': 1, 'alcohol.beerCan': 1}",True,"softdrinks.plastic_cups 1, alcohol.beerCan 1"
01359a01-cfd7-411c-a15f-bffb2dcb7d56,52.35199356079102,-3.0290277004241943,2,0,"{'softdrinks.fizzyDrinkBottle': 1, 'alcohol.beerCan': 1, 'brands.coke': 1}",False,"softdrinks.fizzyDrinkBottle 1, alcohol.beerCan 1, brands.coke 1"
0136a5d3-6b6d-4d10-8711-435dd79b77b0,53.45738888888889,-6.238741666666668,1,0,{'other.plastic': 1},False,other.plastic 1
013cdd42-afa3-460b-afbc-a8dbaa88a648,11.069278717041016,106.67633056640624,2,4,"{'softdrinks.straws': 2, 'softdrinks.plastic_cups': 2, 'softdrinks.plastic_cup_tops': 2}",True,"softdrinks.straws 2, softdrinks.plastic_cups 2, softdrinks.plastic_cup_tops 2"
01418ebf-3132-4038-9e96-3005d260d45b,50.73129246031747,-1.7312513888888927,14,0,"{'other.plastic': 11, 'sanitary.wetwipes': 1, 'sanitary.sanitaryOther': 2}",True,"other.plastic 11, sanitary.wetwipes 1, sanitary.sanitaryOther 2"
0146e929-b0b5-4e09-a835-ec49db1debb4,52.59586599972222,-3.1259834497222214,2,1,"{'softdrinks.plastic_cup_tops': 1, 'softdrinks.paper_cups': 1, 'brands.mcdonalds': 1, 'other.plastic': 1}",True,"softdrinks.plastic_cup_tops 1, softdrinks.paper_cups 1, brands.mcdonalds 1, other.plastic 1"
01492d38-040d-428d-939f-a3e12dc05f10,52.57566789972223,-3.1507214997222217,1,1,"{'food.crisp_small': 1, 'coffee.coffeeCups': 1}",True,"food.crisp_small 1, coffee.coffeeCups 1"
014ae5f7-2e3b-44eb-86e4-53e66521dca3,53.152788888889,6.1744,1,0,{'softdrinks.energy_can': 1},False,softdrinks.energy_can 1
014b63af-8845-4198-bae9-ac31da906f00,52.53145277777778,4.7224916666666665,1,0,{'other.plastic': 1},False,other.plastic 1
014cee3f-a940-44ac-820e-2f77d1f883f6,47.0587341,18.3026482,1,0,{'food.plasticFoodPackaging': 1},False,food.plasticFoodPackaging 1
015d6024-6920-46f9-b7ae-664480e33a05,52.56801500833333,-3.913596925,0,1,{'food.sweetWrappers': 1},True,food.sweetWrappers 1
0172e9e3-7e4a-4e90-b3a5-54bc24d53e32,47.6205086,-117.2543239,2,0,"{'sanitary.facemask': 1, 'brands.amazon': 1, 'smoking.cigaretteBox': 1, 'brands.marlboro': 1}",False,"sanitary.facemask 1, brands.amazon 1, smoking.cigaretteBox 1, brands.marlboro 1"
01765cac-e62d-4cb4-bb7a-9078d207f196,52.51481001388889,-3.3120374041666665,4,1,"{'food.sweetWrappers': 1, 'food.paperFoodPackaging': 1, 'brands.cadburys': 1, 'brands.mcdonalds': 1, 'smoking.butts': 1, 'softdrinks.sportsDrink': 1, 'other.paper': 1, 'brands.lucozade': 1}",True,"food.sweetWrappers 1, food.paperFoodPackaging 1, brands.cadburys 1, brands.mcdonalds 1, smoking.butts 1, softdrinks.sportsDrink 1, other.paper 1, brands.lucozade 1"
017d58e5-7a1c-4b06-934d-f117c60b7486,52.660807609558105,-3.138211965560913,6,3,"{'other.dump': 1, 'other.metal': 3, 'food.sweetWrappers': 2, 'brands.nestle': 1, 'sanitary.sanitaryOther': 1, 'food.paperFoodPackaging': 1, 'food.plasticFoodPackaging': 1}",True,"other.dump 1, other.metal 3, food.sweetWrappers 2, brands.nestle 1, sanitary.sanitaryOther 1, food.paperFoodPackaging 1, food.plasticFoodPackaging 1"
018101db-fef6-4e21-aeb0-56f7c1d0e84a,52.16645246527778,-3.3976248194444447,1,2,"{'food.paperFoodPackaging': 1, 'food.styrofoam_plate': 1, 'food.sweetWrappers': 1}",True,"food.paperFoodPackaging 1, food.styrofoam_plate 1, food.sweetWrappers 1"
0185389b-67de-4c46-b71f-93f04fb18c19,52.65596008300781,-3.1369755268096924,1,0,{'other.paper': 1},False,other.paper 1
0193f0fc-4811-4917-81fb-2afc70e7a07d,52.5325927734375,-3.049299716949463,3,0,"{'other.plastic': 1, 'other.metal': 1, 'coastal.rope_small': 1}",False,"other.plastic 1, other.metal 1, coastal.rope_small 1"
01955960-5d52-4ea4-be82-f3c7ca5df981,51.95215056487177,-3.6082810260782257,16,13,"{'other.dump': 6, 'food.sweetWrappers': 5, 'food.paperFoodPackaging': 1, 'food.crisp_small': 4, 'coffee.coffeeCups': 1, 'softdrinks.waterBottle': 1, 'softdrinks.fizzyDrinkBottle': 1, 'softdrinks.energy_can': 2, 'smoking.butts': 2, 'other.plastic': 4, 'coffee.coffeeLids': 1, 'other.paper': 1, 'brands.costa': 1, 'brands.nestle': 1}",True,"other.dump 6, food.sweetWrappers 5, food.paperFoodPackaging 1, food.crisp_small 4, coffee.coffeeCups 1, softdrinks.waterBottle 1, softdrinks.fizzyDrinkBottle 1, softdrinks.energy_can 2, smoking.butts 2, other.plastic 4, coffee.coffeeLids 1, other.paper 1, brands.costa 1, brands.nestle 1"
01977cdf-a43e-47a8-b43c-ca00cebcda17,52.710609436035156,-2.768304347991944,2,0,"{'smoking.butts': 1, 'other.plastic': 1}",False,"smoking.butts 1, other.plastic 1"
019fa2b7-33ba-408b-9126-964a3c3f9f01,51.900575,-8.482913329999999,1,0,"{'softdrinks.tinCan': 1, 'brands.coke': 1}",False,"softdrinks.tinCan 1, brands.coke 1"
01a1492d-f56d-463c-89f9-558d2c70f486,52.68562179393418,-2.7423509277014664,11,2,"{'other.hair_tie': 1, 'food.paperFoodPackaging': 2, 'food.plasticFoodPackaging': 1, 'softdrinks.waterBottle': 1, 'softdrinks.tinCan': 1, 'brands.coke': 1, 'smoking.butts': 1, 'sanitary.sanitaryOther': 1, 'food.sweetWrappers': 1, 'food.styrofoam_plate': 1, 'food.napkins': 1, 'alcohol.beerCan': 2}",True,"other.hair_tie 1, food.paperFoodPackaging 2, food.plasticFoodPackaging 1, softdrinks.waterBottle 1, softdrinks.tinCan 1, brands.coke 1, smoking.butts 1, sanitary.sanitaryOther 1, food.sweetWrappers 1, food.styrofoam_plate 1, food.napkins 1, alcohol.beerCan 2"
01a40927-f5c8-42c4-8658-7044439a0b56,-30.110100299907412,153.2022930999074,5,1,"{'smoking.butts': 4, 'other.other': 1, 'other.plastic': 1}",True,"smoking.butts 4, other.other 1, other.plastic 1"
01b1ffaa-6611-48d2-b4cd-5aa50fd77688,52.27995300292969,-3.3361752033233643,0,1,{'coffee.coffeeCups': 1},True,coffee.coffeeCups 1
01bff3f0-278b-409b-b6eb-74c88287a4ed,52.4828111111111,4.807094444444443,2,0,"{'softdrinks.energy_can': 2, 'brands.redbull': 2}",False,"softdrinks.energy_can 2, brands.redbull 2"
01c41d38-e02b-4fa3-8f81-57edfae54a9c,52.46413518518518,4.807354629629634,12,0,"{'alcohol.beerCan': 1, 'softdrinks.energy_can': 9, 'softdrinks.tinCan': 2, 'brands.redbull': 1}",True,"alcohol.beerCan 1, softdrinks.energy_can 9, softdrinks.tinCan 2, brands.redbull 1"
01d3bd32-a116-470d-8456-c1555a0acf99,52.65504439444447,-3.1389714416666665,2,0,"{'food.plasticFoodPackaging': 1, 'food.crisp_small': 1}",False,"food.plasticFoodPackaging 1, food.crisp_small 1"
01ee7af6-9a6a-4974-91ac-f5095c8967f1,52.548333400000004,-3.1722398,1,0,{'alcohol.spiritBottle': 1},False,alcohol.spiritBottle 1
01f2b464-9446-41bf-9202-fc6d1386e593,51.952572039699966,-3.3524528931233726,12,2,"{'other.plastic': 5, 'sanitary.sanitaryOther': 2, 'sanitary.wetwipes': 2, 'other.dump': 2, 'alcohol.beerCan': 1, 'alcohol.paperCardAlcoholPackaging': 1, 'alcohol.plasticAlcoholPackaging': 1}",True,"other.plastic 5, sanitary.sanitaryOther 2, sanitary.wetwipes 2, other.dump 2, alcohol.beerCan 1, alcohol.paperCardAlcoholPackaging 1, alcohol.plasticAlcoholPackaging 1"
01f697d4-0dae-4fc9-97e5-cd251f72e00a,52.500341666666664,4.7454430555555565,2,0,"{'other.plastic': 1, 'softdrinks.waterBottle': 1}",False,"other.plastic 1, softdrinks.waterBottle 1"
0206449a-f1fb-4112-aed4-5ead47551e2a,52.59114074707031,-3.1635971069335938,2,0,{'smoking.butts': 2},False,smoking.butts 2
0208a3c0-c370-4477-beb7-72b3ffbc2935,52.66197776794434,-3.1427017450332637,1,1,"{'softdrinks.plastic_cup_tops': 1, 'brands.mcdonalds': 1, 'other.paper': 1}",True,"softdrinks.plastic_cup_tops 1, brands.mcdonalds 1, other.paper 1"
0208cd32-4b2e-4f39-a79d-e003250d6ef6,50.7339638888889,-1.7246819444444446,2,0,{'other.plastic': 2},False,other.plastic 2
020e2062-4ae4-4e3a-b2ee-5804986e9dc3,51.80574667000001,-2.71816667,1,0,{'alcohol.plasticAlcoholPackaging': 1},False,alcohol.plasticAlcoholPackaging 1
02105336-a213-422b-aff3-d66820effc6d,10.502078888888887,107.4763745,6,3,"{'smoking.cigaretteBox': 1, 'food.paperFoodPackaging': 1, 'softdrinks.straws': 1, 'softdrinks.plastic_cups': 1, 'softdrinks.plastic_cup_tops': 1, 'softdrinks.energy_can': 1, 'softdrinks.bottleLid': 1, 'other.other': 1, 'sanitary.facemask': 1}",True,"smoking.cigaretteBox 1, food.paperFoodPackaging 1, softdrinks.straws 1, softdrinks.plastic_cups 1, softdrinks.plastic_cup_tops 1, softdrinks.energy_can 1, softdrinks.bottleLid 1, other.other 1, sanitary.facemask 1"
0216f4f1-68d3-4cfb-a599-227279a76473,52.37690972222222,4.894661805555557,4,0,{'smoking.butts': 4},False,smoking.butts 4
0228c893-2dac-4012-aeba-ba529b3eaf7e,10.500703194444442,107.47722777777778,4,1,"{'smoking.cigaretteBox': 1, 'softdrinks.plastic_cups': 1, 'other.plastic': 1, 'sanitary.facemask': 2}",True,"smoking.cigaretteBox 1, softdrinks.plastic_cups 1, other.plastic 1, sanitary.facemask 2"
022bff29-afda-4fc5-afd0-64743ad8a35d,52.42322592592592,4.826144444444443,3,0,"{'softdrinks.energy_can': 2, 'brands.redbull': 2, 'softdrinks.waterBottle': 1}",False,"softdrinks.energy_can 2, brands.redbull 2, softdrinks.waterBottle 1"
0234480a-bce4-400c-b2e7-a1d2ce0706f9,51.80727333666668,-2.73849,3,0,"{'softdrinks.fizzyDrinkBottle': 2, 'brands.lucozade': 1, 'brands.coke': 1, 'softdrinks.sportsDrink': 1}",False,"softdrinks.fizzyDrinkBottle 2, brands.lucozade 1, brands.coke 1, softdrinks.sportsDrink 1"
0242f60f-cae9-4150-9fc8-45b9c08397b2,52.4194425925926,4.913554166666667,7,0,"{'smoking.butts': 1, 'alcohol.beerCan': 1, 'brands.heineken': 1, 'softdrinks.energy_can': 1, 'softdrinks.tinCan': 1, 'softdrinks.straws': 1, 'other.plastic': 2}",True,"smoking.butts 1, alcohol.beerCan 1, brands.heineken 1, softdrinks.energy_can 1, softdrinks.tinCan 1, softdrinks.straws 1, other.plastic 2"
024643e9-2a0d-4222-aa83-b9346ce1e8af,52.15155792236328,-3.389857530593872,9,0,"{'food.crisp_small': 1, 'sanitary.sanitaryOther': 8}",True,"food.crisp_small 1, sanitary.sanitaryOther 8"
0248288a-0417-4c37-bb84-6f95e5afcf9e,46.200521,6.195839,1,0,{'softdrinks.fizzyDrinkBottle': 1},False,softdrinks.fizzyDrinkBottle 1
024dba3c-d78b-45a0-88be-03b565976bf7,-30.10880780555555,153.19671494444447,15,0,"{'alcohol.brokenGlass': 12, 'other.random_litter': 1, 'smoking.butts': 1, 'alcohol.alcoholOther': 1}",True,"alcohol.brokenGlass 12, other.random_litter 1, smoking.butts 1, alcohol.alcoholOther 1"
0253c578-60f3-4180-a27d-a84d679a52ca,52.2470932006836,-3.3747007846832275,1,0,{'food.paperFoodPackaging': 1},False,food.paperFoodPackaging 1
02629939-0f4b-47bc-95cb-aef9cbf4991e,51.90077,-8.47324167,1,0,{'smoking.cigaretteBox': 1},False,smoking.cigaretteBox 1
0263b627-c506-4e88-b9ea-e52cdd6b34e1,37.32376296296296,-121.94995462962964,3,0,"{'food.paperFoodPackaging': 1, 'other.plastic': 2}",False,"food.paperFoodPackaging 1, other.plastic 2"
0263f12f-2093-4a83-a5d2-af7809da7c40,52.39139444444446,4.824683333333333,2,0,"{'softdrinks.energy_can': 2, 'brands.redbull': 2}",False,"softdrinks.energy_can 2, brands.redbull 2"
026df93c-b316-4169-ae1f-dcd3a0c40e6c,52.52677969166666,-4.0499745962962965,4,0,"{'coastal.microplastics': 1, 'sanitary.wetwipes': 1, 'smoking.butts': 2}",False,"coastal.microplastics 1, sanitary.wetwipes 1, smoking.butts 2"
027fd106-55d0-4cbb-b689-3eb9cf419c22,18.189273148148146,-65.71304074074074,4,1,"{'alcohol.beerBottle': 1, 'brands.heineken': 1, 'softdrinks.waterBottle': 1, 'food.napkins': 1, 'softdrinks.straws': 1, 'softdrinks.plastic_cups': 1}",True,"alcohol.beerBottle 1, brands.heineken 1, softdrinks.waterBottle 1, food.napkins 1, softdrinks.straws 1, softdrinks.plastic_cups 1"
0283e8cf-8ab0-490b-9340-99a17b52cee8,52.51165833333334,4.721696944444443,2,0,"{'softdrinks.energy_can': 2, 'brands.redbull': 2}",False,"softdrinks.energy_can 2, brands.redbull 2"
028c5f61-24a7-48e7-866b-54f667fd6be1,52.253334045410156,-3.3736467361450195,1,0,{'smoking.butts': 1},False,smoking.butts 1
02989341-438a-46ed-933f-5d8f2a97deca,51.41175833,-3.48754,1,1,"{'coffee.coffeeCups': 1, 'softdrinks.fizzyDrinkBottle': 1}",True,"coffee.coffeeCups 1, softdrinks.fizzyDrinkBottle 1"
02a9c9e4-840b-490c-8648-4b4c4c14c513,52.428181481481474,4.7811712962962964,3,0,"{'softdrinks.energy_can': 2, 'brands.redbull': 1, 'softdrinks.tinCan': 1}",False,"softdrinks.energy_can 2, brands.redbull 1, softdrinks.tinCan 1"
02abbf27-8bef-4fe3-b6d1-98cb0341b81b,52.494082222222225,4.768987222222223,5,0,"{'softdrinks.energy_can': 1, 'brands.redbull': 1, 'sanitary.gloves': 4}",False,"softdrinks.energy_can 1, brands.redbull 1, sanitary.gloves 4"
02b0c18f-e77a-42b7-8e5e-cc749fa7e224,31.14131294666667,-81.37256555666667,3,0,"{'other.random_litter': 1, 'food.crisp_small': 1, 'food.plasticFoodPackaging': 1}",False,"other.random_litter 1, food.crisp_small 1, food.plasticFoodPackaging 1"
02bb0698-c20d-4b34-94e7-4fba40b1f8b1,10.190354347229004,103.96453094482422,3,1,"{'softdrinks.milk_carton': 1, 'smoking.cigaretteBox': 1, 'coastal.fishing_gear_nets': 1, 'food.crisp_small': 1}",True,"softdrinks.milk_carton 1, smoking.cigaretteBox 1, coastal.fishing_gear_nets 1, food.crisp_small 1"
02c4cc11-9e29-401b-b1cb-76d9da2f887c,-30.268082039888892,153.13715507994445,4,1,"{'other.plastic': 3, 'other.other': 1, 'smoking.butts': 1}",True,"other.plastic 3, other.other 1, smoking.butts 1"
02cc17ed-6017-476a-b996-9f5a539f7541,52.455375,4.831458333333333,1,0,{'sanitary.gloves': 1},False,sanitary.gloves 1
02d53a7b-ef45-4bf3-a0ce-dddf133e9553,50.732269444444,-1.7347222222222,2,0,"{'smoking.butts': 1, 'other.plastic': 1}",False,"smoking.butts 1, other.plastic 1"
02d8ff3c-a71f-485f-88ef-0c1e4f7c25cf,52.569186799907406,-3.1474683665740733,3,1,"{'food.paperFoodPackaging': 1, 'food.plasticFoodPackaging': 1, 'softdrinks.paper_cups': 1, 'brands.mcdonalds': 1, 'brands.tesco': 1, 'softdrinks.juice_bottles': 1}",True,"food.paperFoodPackaging 1, food.plasticFoodPackaging 1, softdrinks.paper_cups 1, brands.mcdonalds 1, brands.tesco 1, softdrinks.juice_bottles 1"
02dcc776-1874-4314-b8bd-9f2ac76db146,-30.1111878734375,153.1935990867882,18,1,"{'alcohol.brokenGlass': 2, 'food.foodOther': 1, 'smoking.butts': 1, 'other.dogshit': 1, 'other.plastic': 6, 'softdrinks.energy_can': 1, 'food.sweetWrappers': 1, 'other.random_litter': 2, 'alcohol.alcoholOther': 1, 'food.paperFoodPackaging': 1, 'other.paper': 2}",True,"alcohol.brokenGlass 2, food.foodOther 1, smoking.butts 1, other.dogshit 1, other.plastic 6, softdrinks.energy_can 1, food.sweetWrappers 1, other.random_litter 2, alcohol.alcoholOther 1, food.paperFoodPackaging 1, other.paper 2"
02ed9874-5c2d-43ab-ade7-1ee3fd4ad65e,52.4815111111111,4.675363888888889,1,0,"{'alcohol.beerCan': 1, 'brands.heineken': 1}",False,"alcohol.beerCan 1, brands.heineken 1"
02ee3db4-2e95-4103-8bc2-b2201169eeb0,52.57152338055555,-3.1198542055555563,2,0,"{'softdrinks.tinCan': 1, 'brands.coke': 1, 'softdrinks.bottleLid': 1}",False,"softdrinks.tinCan 1, brands.coke 1, softdrinks.bottleLid 1"
02f661e4-aeac-4f86-8f5b-65610861aa8c,51.80725832999999,-2.72401333,1,0,{'food.crisp_small': 1},False,food.crisp_small 1
02f859ff-b606-4383-943d-78417509847e,52.001569348886,-3.2865301138173417,1,2,"{'brands.mcdonalds': 1, 'other.dump': 1, 'coffee.coffeeLids': 1, 'sanitary.sanitaryOther': 1}",True,"brands.mcdonalds 1, other.dump 1, coffee.coffeeLids 1, sanitary.sanitaryOther 1"
02f9332e-7acc-4299-a142-2712ac7866aa,52.490644444444435,4.787594444444443,2,0,"{'alcohol.beerCan': 1, 'softdrinks.tinCan': 1}",False,"alcohol.beerCan 1, softdrinks.tinCan 1"
030b2315-0712-46fc-90f5-b2ef3f01bbf1,52.543461111111,5.0266138888889005,1,0,{'alcohol.beerCan': 1},False,alcohol.beerCan 1
03177d44-8b09-4f44-9778-f4c4a902cda9,53.14094533333334,-7.812832222222222,2,1,"{'softdrinks.fizzyDrinkBottle': 1, 'food.sweetWrappers': 1, 'brands.cadburys': 1, 'softdrinks.tinCan': 1, 'brands.redbull': 1}",True,"softdrinks.fizzyDrinkBottle 1, food.sweetWrappers 1, brands.cadburys 1, softdrinks.tinCan 1, brands.redbull 1"
031cc2d3-6772-477f-a843-b6ccf71cc10f,52.373993209876545,4.89788024691358,9,0,{'smoking.butts': 9},True,smoking.butts 9
0322da5a-5891-42af-8706-1c2c75420a72,52.51484680175781,-3.318322896957397,1,0,{'softdrinks.waterBottle': 1},False,softdrinks.waterBottle 1
033159fe-56f1-48fc-9dc4-2c7fed16c46b,50.733233333333395,-1.7267615740740705,6,0,"{'other.plastic': 4, 'coastal.rope_small': 1, 'sanitary.gloves': 1}",False,"other.plastic 4, coastal.rope_small 1, sanitary.gloves 1"
033474b5-c98c-409b-ab54-b74089ec588d,52.532897222222225,4.722652777777777,2,0,{'other.plastic': 2},False,other.plastic 2
03358413-343f-4632-83b8-b580e463f76e,-30.10913,153.19176111111113,1,1,"{'food.sweetWrappers': 1, 'other.plastic': 1}",True,"food.sweetWrappers 1, other.plastic 1"
